Customer_ID,Gender,Age,Vintage,Is_Active,City_Category,Customer_Category,Product_Holding_B1,Product_Holding_B2
CC319146,Male,47,16,0,C1,S2,"['P12', 'P21']","['P4', 'P11']"
CC231868,Female,42,22,1,C2,S3,"['P12', 'P16', 'P17']","['P6', 'P7', 'P8']"
CC285876,Female,28,13,0,C1,S3,"['P13', 'P20']",['P8']
CC338003,Female,25,13,1,C1,S2,['P11'],['P00']
CC282698,Male,43,23,0,C2,S3,"['P12', 'P13', 'P21']","['P6', 'P7', 'P8']"
CC391781,Male,56,16,1,C1,S3,['P00'],['P00']
CC316326,Male,47,13,0,C1,S3,"['P12', 'P13', 'P21']","['P5', 'P9', 'P10']"
CC239851,Male,47,4,1,C2,S1,['P8'],['P00']
CC379015,Male,58,14,0,C1,S1,"['P13', 'P19']",['P12']
CC242483,Male,42,17,1,C2,S3,"['P12', 'P13', 'P21']","['P8', 'P10']"
CC387110,Male,38,12,0,C2,S3,['P17'],['P16']
CC200588,Male,34,33,1,C2,S3,"['P8', 'P12', 'P13']","['P1', 'P3']"
CC277535,Male,28,13,0,C1,S2,['P16'],['P8']
CC237906,Male,47,17,1,C2,S1,['P16'],['P8']
CC383833,Male,42,12,0,C2,S3,['P17'],['P16']
CC330388,Male,27,13,0,C2,S1,"['P11', 'P17']",['P5']
CC349963,Male,30,15,1,C1,S3,['P11'],['P00']
CC261502,Male,29,15,0,C2,S2,"['P8', 'P16']",['P7']
CC396304,Female,45,28,1,C2,S1,['P13'],['P00']
CC381664,Male,45,13,0,C2,S2,['P20'],['P13']
CC360454,Male,32,18,0,C1,S2,"['P13', 'P20']",['P12']
CC323569,Male,30,18,0,C2,S1,['P11'],['P00']
CC342917,Female,27,17,1,C2,S1,['P11'],['P1']
CC204069,Male,41,29,1,C1,S3,"['P13', 'P21']","['P3', 'P9']"
CC225321,Male,33,46,1,C1,S3,['P13'],['P8']
CC371016,Male,28,15,0,C1,S2,['P21'],['P16']
CC294326,Male,35,12,0,C1,S2,['P16'],['P8']
CC389217,Male,51,34,0,C2,S2,"['P17', 'P20']",['P13']
CC352420,Male,29,16,0,C1,S2,['P2'],['P00']
CC248832,Male,49,46,0,C2,S3,['P13'],['P8']
CC289196,Female,47,18,0,C1,S2,['P13'],['P6']
CC267905,Female,26,15,0,C1,S3,['P16'],['P8']
CC382782,Female,59,15,0,C2,S3,['P19'],['P13']
CC317032,Male,32,11,0,C1,S3,['P13'],['P9']
CC303678,Male,54,13,0,C1,S2,"['P8', 'P12', 'P13']","['P5', 'P6']"
CC370298,Male,30,16,1,C2,S2,"['P16', 'P17']",['P12']
CC203847,Female,32,17,0,C1,S1,"['P8', 'P13']",['P3']
CC393296,Female,31,33,0,C1,S2,['P13'],['P00']
CC373870,Male,46,40,0,C1,S3,['P13'],['P12']
CC254491,Female,28,15,0,C2,S3,"['P16', 'P21']",['P8']
CC202701,Male,31,24,0,C2,S3,"['P10', 'P12', 'P16']","['P3', 'P6', 'P8']"
CC376735,Female,30,14,0,C1,S1,"['P16', 'P21']","['P4', 'P12']"
CC371480,Female,42,23,0,C1,S1,['P13'],['P12']
CC217419,Male,47,24,0,C1,S1,"['P8', 'P13']",['P6']
CC306213,Male,28,25,0,C1,S2,['P16'],['P8']
CC382568,Male,43,12,1,C2,S2,['P17'],['P16']
CC347036,Female,57,16,0,C1,S1,['P11'],['P00']
CC296203,Male,28,11,0,C2,S1,['P13'],['P6']
CC332764,Male,44,12,1,C2,S2,['P2'],['P00']
CC396191,Female,55,20,1,C1,S3,['P13'],['P00']
CC289475,Male,34,12,0,C1,S1,['P00'],['P6']
CC247127,Male,33,16,1,C2,S2,['P13'],['P8']
CC374827,Female,43,15,0,C2,S3,"['P12', 'P16']",['P4']
CC282712,Male,41,14,0,C1,S3,"['P9', 'P12', 'P16', 'P21']","['P5', 'P6', 'P7', 'P8']"
CC257152,Male,25,15,1,C1,S2,"['P8', 'P16']",['P7']
CC305663,Female,40,15,1,C1,S3,"['P12', 'P13', 'P19']","['P1', 'P8']"
CC396901,Male,48,52,1,C1,S3,['P13'],['P00']
CC337168,Female,30,16,1,C2,S2,"['P11', 'P12']","['P1', 'P10']"
CC255276,Male,39,15,1,C2,S3,"['P12', 'P13', 'P21']","['P6', 'P8']"
CC371691,Male,26,19,0,C2,S3,['P17'],['P12']
CC204132,Male,58,20,0,C1,S2,"['P8', 'P13']",['P3']
CC369686,Male,45,16,0,C2,S1,"['P16', 'P21']",['P12']
CC378702,Female,27,22,0,C2,S2,['P19'],['P00']
CC308825,Male,30,10,1,C2,S3,['P16'],['P6']
CC394048,Male,26,10,0,C1,S2,['P16'],['P00']
CC239186,Male,47,17,0,C2,S3,"['P8', 'P13']","['P6', 'P7']"
CC368707,Male,26,16,0,C1,S3,"['P16', 'P17']",['P12']
CC337322,Male,43,15,0,C1,S2,['P11'],['P00']
CC389674,Male,44,11,0,C2,S3,['P21'],['P13']
CC277406,Female,31,39,0,C2,S2,['P13'],['P7']
CC357330,Female,28,35,1,C1,S1,"['P13', 'P21']",['P12']
CC305080,Male,29,11,0,C1,S3,"['P9', 'P13']",['P8']
CC386985,Male,26,12,0,C2,S2,['P17'],['P16']
CC219733,Female,52,19,0,C2,S1,"['P13', 'P21']",['P8']
CC371643,Female,31,15,0,C1,S1,"['P12', 'P16']",['P4']
CC385159,Male,55,12,0,C1,S3,['P17'],['P16']
CC200856,Male,44,28,1,C2,S3,"['P12', 'P13']","['P3', 'P8']"
CC241458,Female,37,17,0,C2,S3,['P13'],['P8']
CC274645,Female,29,14,1,C2,S3,"['P12', 'P16', 'P21']","['P4', 'P8', 'P10']"
CC379482,Male,26,13,0,C1,S1,['P16'],['P12']
CC382549,Female,47,11,0,C2,S1,['P16'],['P10']
CC205402,Male,57,28,1,C2,S2,"['P12', 'P13']","['P3', 'P8']"
CC318453,Female,48,11,0,C1,S2,['P15'],['P13']
CC284623,Male,58,23,0,C1,S2,"['P17', 'P20', 'P21']","['P8', 'P12']"
CC299581,Male,29,10,0,C1,S3,['P16'],['P6']
CC228779,Male,38,17,1,C1,S3,"['P8', 'P11', 'P12', 'P20']","['P1', 'P4', 'P6']"
CC383085,Female,31,12,0,C2,S3,['P17'],['P16']
CC359837,Male,48,18,0,C1,S1,['P21'],['P16']
CC385355,Female,50,12,1,C2,S1,['P17'],['P16']
CC366576,Female,51,32,1,C2,S3,"['P13', 'P18', 'P20']","['P1', 'P12']"
CC392739,Male,54,31,0,C2,S2,['P13'],['P00']
CC308086,Female,51,10,0,C1,S3,['P13'],['P8']
CC392816,Male,36,32,1,C1,S1,['P13'],['P00']
CC317180,Male,47,11,1,C1,S3,"['P9', 'P13']",['P1']
CC396744,Female,29,58,0,C1,S3,['P13'],['P00']
CC252589,Male,46,16,1,C1,S3,"['P10', 'P12', 'P16', 'P21']","['P1', 'P4', 'P8', 'P9']"
CC226820,Male,34,18,0,C1,S3,"['P8', 'P13', 'P20']","['P6', 'P7']"
CC327986,Male,52,11,0,C1,S2,['P11'],['P00']
CC220307,Male,41,19,0,C1,S2,['P13'],['P8']
CC209656,Female,59,18,1,C1,S3,"['P8', 'P9', 'P16', 'P20']","['P1', 'P3', 'P6']"
CC215259,Male,34,19,0,C1,S2,['P00'],['P8']
CC383011,Male,30,11,0,C1,S2,['P17'],['P16']
CC379518,Male,36,13,0,C2,S3,['P13'],['P12']
CC381613,Female,48,24,0,C2,S3,['P13'],['P10']
CC267840,Male,31,14,0,C2,S2,['P13'],['P6']
CC260739,Male,33,15,0,C2,S2,"['P12', 'P13', 'P21']","['P6', 'P8']"
CC207250,Female,48,16,1,C1,S3,"['P8', 'P13', 'P20']","['P1', 'P3']"
CC228354,Male,30,23,0,C2,S3,"['P10', 'P12', 'P13', 'P21']","['P7', 'P8', 'P9']"
CC283390,Male,28,13,0,C2,S2,['P8'],['P00']
CC383489,Male,36,12,1,C2,S3,['P17'],['P16']
CC392341,Male,42,22,1,C2,S3,['P13'],['P1']
CC389562,Male,28,11,0,C1,S3,['P20'],['P16']
CC314878,Male,28,13,0,C1,S2,"['P13', 'P19']","['P9', 'P12']"
CC381411,Male,28,13,0,C1,S3,['P17'],['P13']
CC231127,Female,55,17,1,C2,S2,"['P6', 'P8']",['P2']
CC310837,Male,48,16,0,C2,S2,['P13'],['P9']
CC395709,Male,27,23,1,C2,S3,['P13'],['P1']
CC382526,Female,45,12,0,C2,S3,['P20'],['P13']
CC277048,Male,54,53,0,C1,S3,['P13'],['P8']
CC231007,Male,52,37,1,C2,S2,"['P12', 'P13']","['P4', 'P8']"
CC346769,Male,30,16,1,C1,S3,"['P12', 'P21']","['P4', 'P10']"
CC369142,Male,37,43,0,C1,S1,"['P13', 'P19']",['P12']
CC338950,Male,27,18,0,C1,S2,['P2'],['P00']
CC298195,Female,26,11,0,C1,S3,['P13'],['P6']
CC390112,Male,27,11,0,C1,S3,['P16'],['P00']
CC227039,Male,55,20,0,C1,S3,"['P10', 'P12', 'P13']","['P4', 'P6', 'P8']"
CC376867,Male,26,23,0,C1,S1,"['P16', 'P21']",['P12']
CC251511,Male,59,21,0,C2,S3,"['P8', 'P12', 'P16']","['P4', 'P6', 'P7']"
CC327270,Female,29,13,0,C2,S1,['P11'],['P00']
CC368076,Male,26,32,1,C1,S1,"['P13', 'P21']",['P12']
CC243163,Female,58,24,1,C1,S3,['P13'],['P8']
CC336466,Female,28,11,0,C1,S3,['P11'],['P00']
CC359372,Female,30,36,1,C1,S3,"['P13', 'P20']",['P12']
CC376564,Female,38,13,0,C2,S3,"['P13', 'P17']","['P4', 'P12']"
CC389396,Male,43,11,0,C2,S3,['P20'],['P13']
CC220834,Male,25,18,0,C1,S1,['P13'],['P8']
CC369652,Male,26,15,0,C2,S2,['P16'],['P12']
CC310865,Male,25,16,0,C2,S3,['P13'],['P9']
CC354364,Female,31,14,0,C1,S2,['P00'],['P00']
CC234328,Male,58,22,1,C1,S2,"['P10', 'P12', 'P13', 'P20']","['P1', 'P7', 'P8']"
CC313323,Female,44,13,0,C1,S2,['P13'],['P9']
CC224409,Male,57,23,1,C2,S3,"['P12', 'P16', 'P21']","['P8', 'P9']"
CC380039,Male,36,22,1,C1,S1,"['P20', 'P21']",['P12']
CC368134,Male,43,17,0,C1,S1,['P16'],['P12']
CC372517,Male,27,16,0,C1,S2,"['P12', 'P16', 'P21']","['P4', 'P5', 'P10']"
CC222910,Male,30,18,1,C1,S3,"['P13', 'P17', 'P19', 'P20', 'P21']","['P1', 'P4', 'P6', 'P8', 'P12']"
CC374510,Male,32,62,1,C1,S2,['P00'],['P12']
CC381742,Male,50,12,0,C2,S3,['P20'],['P16']
CC374038,Female,31,14,0,C1,S3,"['P16', 'P21']",['P12']
CC390773,Male,50,10,0,C2,S3,['P21'],['P16']
CC329724,Male,41,13,0,C2,S3,['P2'],['P00']
CC210069,Male,42,33,0,C2,S3,"['P13', 'P17', 'P21']","['P3', 'P8']"
CC395453,Female,35,32,1,C2,S1,['P13'],['P1']
CC387862,Male,26,11,0,C2,S2,['P20'],['P16']
CC374127,Male,54,14,0,C2,S3,['P00'],['P12']
CC254541,Male,57,17,1,C1,S3,"['P12', 'P16', 'P18', 'P19', 'P20', 'P21']","['P1', 'P4', 'P5', 'P8', 'P10']"
CC232180,Male,25,20,0,C1,S3,['P13'],['P8']
CC276708,Male,41,13,0,C2,S1,"['P9', 'P16']",['P8']
CC330575,Male,35,13,0,C2,S2,['P11'],['P00']
CC221693,Female,37,18,1,C2,S3,"['P10', 'P12', 'P13']","['P6', 'P8']"
CC364555,Male,47,22,1,C2,S3,"['P12', 'P13', 'P21']","['P1', 'P5']"
CC386741,Female,30,12,0,C1,S1,['P17'],['P16']
CC207962,Male,49,16,1,C1,S2,"['P13', 'P17', 'P20']","['P3', 'P8', 'P12']"
CC397149,Male,50,39,0,C2,S2,['P13'],['P00']
CC397065,Male,53,16,0,C2,S3,['P13'],['P00']
CC395679,Male,45,34,1,C2,S2,['P00'],['P00']
CC360008,Male,27,33,0,C1,S3,['P20'],['P13']
CC271393,Male,34,14,0,C1,S3,"['P12', 'P16', 'P17']","['P6', 'P8', 'P10']"
CC248850,Male,25,15,0,C2,S3,['P13'],['P8']
CC256524,Male,34,15,0,C1,S1,"['P12', 'P16']",['P8']
CC234820,Male,25,17,0,C1,S3,"['P13', 'P17']","['P8', 'P12']"
CC272443,Male,28,14,0,C1,S3,['P16'],['P8']
CC396052,Male,32,46,1,C2,S2,['P13'],['P00']
CC383273,Male,47,12,0,C2,S3,['P17'],['P16']
CC217037,Male,34,23,0,C1,S2,"['P12', 'P16']",['P8']
CC309840,Male,36,10,0,C2,S1,['P00'],['P8']
CC386875,Female,32,12,0,C2,S3,['P17'],['P16']
CC273273,Female,40,13,0,C2,S2,['P16'],['P6']
CC241334,Male,49,21,0,C1,S2,"['P8', 'P21']",['P5']
CC198972,Female,46,25,0,C2,S3,"['P13', 'P17']","['P3', 'P12']"
CC226174,Female,30,27,1,C1,S3,"['P8', 'P13']","['P6', 'P7']"
CC211257,Male,37,42,1,C2,S2,"['P8', 'P13', 'P20']","['P3', 'P6']"
CC237495,Male,26,17,0,C1,S3,['P16'],['P8']
CC206894,Male,50,15,0,C2,S3,"['P8', 'P13']",['P3']
CC219815,Male,29,28,0,C1,S3,['P00'],['P8']
CC213622,Male,39,45,0,C1,S3,"['P8', 'P13']",['P6']
CC378730,Male,29,13,0,C1,S2,"['P13', 'P19']",['P12']
CC383145,Male,32,12,0,C2,S3,['P17'],['P16']
CC202357,Male,28,26,1,C1,S3,['P13'],['P3']
CC274962,Male,31,14,0,C2,S2,"['P8', 'P11', 'P21']","['P6', 'P7']"
CC386622,Female,28,11,0,C1,S3,['P17'],['P16']
CC256536,Male,32,15,0,C2,S1,"['P13', 'P17']","['P8', 'P12']"
CC388423,Male,30,23,1,C1,S2,"['P16', 'P19']",['P1']
CC389262,Female,29,14,0,C2,S2,['P17'],['P16']
CC201327,Female,49,20,0,C2,S3,"['P17', 'P19', 'P20']","['P3', 'P12', 'P13']"
CC205882,Male,27,16,0,C2,S3,"['P13', 'P17']","['P3', 'P12']"
CC278552,Male,30,13,1,C2,S3,"['P8', 'P13', 'P20']","['P1', 'P6']"
CC383579,Female,25,35,1,C2,S3,['P21'],['P13']
CC376678,Male,49,20,0,C1,S3,"['P12', 'P13']",['P10']
CC333900,Male,48,12,1,C2,S3,['P11'],['P00']
CC292681,Male,48,12,0,C1,S3,"['P16', 'P17']",['P6']
CC373332,Male,43,15,0,C1,S3,"['P16', 'P17']",['P12']
CC297207,Female,46,12,0,C1,S3,"['P8', 'P13']",['P6']
CC233792,Male,33,16,0,C2,S3,"['P8', 'P13']",['P6']
CC326889,Male,43,15,0,C1,S3,"['P11', 'P12', 'P21']","['P4', 'P5', 'P10']"
CC237950,Female,54,23,0,C1,S1,['P13'],['P6']
CC396993,Female,32,10,0,C2,S2,['P13'],['P00']
CC383594,Male,43,11,1,C2,S1,"['P10', 'P16']",['P1']
CC387857,Male,30,12,0,C2,S3,['P00'],['P13']
CC220808,Male,53,18,0,C2,S1,['P13'],['P8']
CC393463,Female,27,12,0,C2,S3,['P13'],['P00']
CC314516,Male,34,13,1,C2,S3,"['P12', 'P13', 'P19']","['P1', 'P9']"
CC243378,Female,31,24,0,C1,S1,"['P12', 'P13']","['P8', 'P10']"
CC221096,Male,48,22,0,C2,S2,"['P13', 'P21']","['P8', 'P10']"
CC217180,Female,33,21,0,C2,S3,"['P13', 'P17']","['P8', 'P12']"
CC220780,Female,53,20,1,C2,S3,"['P13', 'P20']","['P8', 'P12']"
CC369207,Female,37,16,0,C2,S2,"['P16', 'P17']",['P12']
CC324175,Female,28,14,0,C1,S2,"['P11', 'P12']",['P10']
CC258047,Male,48,15,0,C1,S2,['P16'],['P7']
CC350695,Male,49,15,0,C2,S2,['P11'],['P00']
CC249586,Male,38,16,0,C2,S3,"['P8', 'P12', 'P13']","['P4', 'P6']"
CC316082,Female,25,22,0,C1,S2,['P13'],['P9']
CC219509,Male,35,42,1,C2,S3,"['P8', 'P13']",['P6']
CC294671,Male,56,11,0,C1,S1,"['P13', 'P21']",['P8']
CC365538,Female,43,16,0,C2,S3,"['P17', 'P21']","['P12', 'P16']"
CC368098,Male,26,16,0,C2,S2,['P17'],['P16']
CC214564,Female,48,19,0,C1,S2,['P16'],['P8']
CC379819,Male,42,13,0,C1,S2,['P16'],['P12']
CC224223,Male,55,18,0,C2,S2,['P13'],['P6']
CC312439,Female,48,14,0,C2,S3,['P00'],['P9']
CC288640,Male,30,13,0,C2,S3,"['P9', 'P13']","['P6', 'P8']"
CC335960,Male,58,11,1,C1,S3,['P2'],['P00']
CC355508,Male,39,16,0,C1,S3,['P11'],['P00']
CC381030,Female,38,21,1,C2,S3,"['P17', 'P19']","['P1', 'P13']"
CC290544,Male,37,48,1,C2,S2,"['P8', 'P13', 'P17']","['P6', 'P7']"
CC385610,Female,53,11,0,C2,S3,['P17'],['P16']
CC393776,Male,55,22,1,C1,S3,['P13'],['P1']
CC348842,Female,54,15,0,C2,S1,['P20'],['P2']
CC246528,Male,28,17,0,C1,S2,"['P12', 'P21']","['P2', 'P8']"
CC312155,Male,35,27,1,C1,S3,"['P12', 'P13']","['P1', 'P9']"
CC209909,Male,51,14,0,C1,S3,"['P7', 'P8', 'P11']","['P3', 'P6']"
CC249327,Male,53,15,0,C2,S1,"['P12', 'P16']","['P6', 'P10']"
CC241790,Male,47,17,1,C1,S2,"['P13', 'P17']","['P1', 'P8']"
CC377054,Male,47,22,0,C2,S2,"['P13', 'P21']",['P12']
CC389456,Female,40,11,0,C1,S2,"['P16', 'P20']",['P12']
CC312234,Female,31,14,0,C2,S3,['P13'],['P9']
CC368874,Male,32,16,0,C1,S2,"['P16', 'P20']",['P12']
CC392123,Male,45,21,1,C1,S2,['P16'],['P00']
CC243170,Male,27,18,1,C1,S2,"['P16', 'P18', 'P20']","['P1', 'P8', 'P12']"
CC385986,Male,27,12,0,C1,S2,['P17'],['P13']
CC300702,Male,40,12,0,C1,S2,"['P16', 'P20']",['P8']
CC391168,Male,28,10,0,C1,S2,['P00'],['P16']
CC276830,Female,27,13,0,C1,S1,['P16'],['P8']
CC327013,Male,36,12,0,C2,S3,['P00'],['P00']
CC266962,Female,39,34,0,C1,S2,"['P13', 'P17', 'P20']","['P8', 'P9', 'P12']"
CC351617,Male,25,16,0,C2,S3,['P2'],['P00']
CC377333,Female,27,13,0,C1,S3,['P17'],['P16']
CC392951,Female,55,33,0,C1,S1,['P13'],['P00']
CC393700,Female,44,11,0,C2,S1,['P13'],['P00']
CC210477,Male,29,31,1,C2,S3,"['P7', 'P8', 'P13']","['P3', 'P4']"
CC389744,Male,40,12,0,C2,S1,['P16'],['P4']
CC371441,Male,24,15,0,C2,S2,"['P16', 'P17', 'P21']","['P4', 'P5', 'P12']"
CC278527,Male,35,12,0,C1,S2,['P13'],['P6']
CC283315,Female,26,36,0,C2,S2,"['P7', 'P13']",['P6']
CC380156,Male,50,22,0,C1,S3,"['P16', 'P19']",['P12']
CC380445,Male,54,13,0,C2,S2,"['P12', 'P16']",['P10']
CC382893,Male,44,12,0,C2,S3,['P13'],['P00']
CC341137,Male,44,16,0,C1,S3,['P11'],['P00']
CC316602,Male,54,12,0,C2,S2,['P13'],['P9']
CC278998,Female,26,13,0,C1,S3,['P16'],['P8']
CC309269,Male,26,13,0,C1,S3,"['P13', 'P17']","['P7', 'P8']"
CC379872,Male,46,13,0,C1,S2,['P16'],['P12']
CC396448,Male,28,40,1,C2,S2,['P13'],['P1']
CC375810,Female,50,25,0,C2,S2,"['P13', 'P17']",['P12']
CC289466,Female,51,25,0,C2,S2,['P16'],['P7']
CC374238,Female,30,54,0,C2,S2,"['P13', 'P17']","['P1', 'P12']"
CC290512,Female,37,12,1,C1,S3,"['P8', 'P16']",['P7']
CC308750,Female,29,10,0,C1,S2,['P16'],['P8']
CC382955,Male,38,12,0,C2,S3,['P17'],['P16']
CC356999,Female,36,25,0,C2,S2,"['P20', 'P21']","['P12', 'P16']"
CC233177,Female,26,23,1,C2,S3,"['P8', 'P10']",['P6']
CC204691,Female,34,21,0,C2,S1,['P16'],['P3']
CC246865,Female,31,16,0,C1,S3,['P16'],['P8']
CC376310,Female,47,14,1,C1,S3,"['P13', 'P21']","['P1', 'P12']"
CC385174,Male,33,12,0,C2,S1,['P17'],['P16']
CC380706,Female,28,13,0,C2,S2,['P00'],['P12']
CC367821,Female,48,17,0,C1,S3,"['P12', 'P16']","['P4', 'P5']"
CC395219,Male,29,26,0,C2,S2,['P13'],['P00']
CC204029,Male,38,19,0,C1,S3,"['P12', 'P13', 'P17', 'P20', 'P21']","['P3', 'P5', 'P8', 'P10']"
CC247461,Female,52,16,0,C2,S3,"['P10', 'P12', 'P16']","['P5', 'P8']"
CC231630,Male,42,22,0,C2,S3,['P13'],['P8']
CC314499,Female,53,13,0,C1,S1,"['P13', 'P21']","['P9', 'P12']"
CC275587,Female,48,13,0,C1,S2,['P16'],['P8']
CC208749,Female,31,16,0,C1,S2,['P13'],['P3']
CC317912,Male,26,14,0,C2,S1,"['P13', 'P17']","['P1', 'P9']"
CC210038,Male,26,28,1,C2,S3,"['P12', 'P13', 'P17', 'P20']","['P1', 'P3', 'P8']"
CC209670,Male,29,13,0,C1,S2,"['P16', 'P17', 'P20']","['P3', 'P8']"
CC393939,Male,51,12,1,C2,S2,['P13'],['P1']
CC388612,Male,25,11,0,C2,S3,['P16'],['P12']
CC199430,Female,35,19,0,C2,S2,['P13'],['P3']
CC372465,Female,29,16,0,C1,S2,['P16'],['P12']
CC383244,Male,32,12,0,C1,S3,['P17'],['P16']
CC246591,Male,36,15,0,C2,S3,['P16'],['P6']
CC396289,Male,54,26,1,C2,S1,['P13'],['P00']
CC388191,Male,39,12,0,C1,S3,['P17'],['P13']
CC287990,Male,28,17,0,C2,S3,"['P16', 'P17']","['P6', 'P7']"
CC304086,Male,41,10,1,C2,S3,"['P8', 'P13']",['P1']
CC392887,Male,27,30,0,C2,S1,['P13'],['P00']
CC257577,Female,48,17,0,C2,S3,['P11'],['P8']
CC393854,Male,52,22,1,C1,S3,['P16'],['P00']
CC256133,Female,51,15,0,C2,S1,['P00'],['P8']
CC371630,Male,25,15,0,C1,S1,"['P13', 'P21']","['P10', 'P12']"
CC375963,Male,30,14,0,C1,S3,['P17'],['P16']
CC245832,Male,29,16,0,C2,S2,['P16'],['P8']
CC273655,Male,46,14,0,C1,S2,['P13'],['P8']
CC277389,Male,54,36,0,C2,S3,"['P13', 'P17', 'P19', 'P20']","['P7', 'P8', 'P12']"
CC258492,Male,27,14,0,C1,S2,['P00'],['P8']
CC226472,Male,36,18,0,C1,S2,"['P12', 'P13', 'P17']","['P6', 'P8']"
CC203724,Male,43,27,0,C2,S2,['P13'],['P3']
CC322174,Female,47,17,0,C2,S1,['P11'],['P00']
CC263935,Female,31,49,1,C1,S2,['P13'],['P8']
CC212662,Male,59,19,1,C1,S3,"['P16', 'P20', 'P21']","['P8', 'P12']"
CC314177,Female,27,13,0,C2,S3,"['P13', 'P19']","['P9', 'P12']"
CC328518,Male,46,13,0,C2,S3,['P11'],['P00']
CC207942,Male,37,15,0,C1,S2,"['P12', 'P15', 'P16', 'P17']","['P3', 'P7', 'P8']"
CC363754,Female,30,17,1,C2,S3,"['P17', 'P18', 'P20']","['P12', 'P16']"
CC325144,Male,38,14,0,C2,S2,['P11'],['P00']
CC203274,Female,48,58,1,C2,S3,"['P12', 'P13', 'P20']","['P1', 'P3', 'P8']"
CC294909,Male,29,12,1,C1,S3,"['P16', 'P20', 'P21']","['P1', 'P6', 'P8']"
CC368032,Male,27,18,0,C2,S2,"['P17', 'P20']","['P12', 'P13']"
CC394816,Male,31,33,0,C2,S2,['P13'],['P00']
CC268729,Male,44,14,1,C1,S1,"['P8', 'P16']",['P6']
CC299949,Male,36,12,1,C1,S2,"['P8', 'P13']",['P6']
CC369948,Female,51,31,1,C1,S1,"['P12', 'P13']","['P1', 'P4']"
CC362165,Male,49,25,0,C2,S2,"['P19', 'P20']","['P12', 'P16']"
CC385139,Female,55,12,0,C2,S3,"['P17', 'P19']",['P16']
CC200568,Female,59,31,0,C2,S3,"['P12', 'P13', 'P17']","['P3', 'P8']"
CC265498,Female,38,14,0,C2,S2,"['P16', 'P17']","['P8', 'P12']"
CC216665,Female,48,22,0,C1,S2,"['P16', 'P20']",['P6']
CC200291,Female,44,21,0,C2,S1,"['P8', 'P13']",['P3']
CC199143,Male,51,38,0,C1,S3,"['P12', 'P13', 'P17']","['P3', 'P8']"
CC330985,Male,32,12,0,C1,S2,['P11'],['P00']
CC396700,Male,29,20,0,C2,S3,['P16'],['P00']
CC351251,Male,49,17,0,C2,S2,['P11'],['P00']
CC269641,Male,30,14,0,C2,S2,['P16'],['P8']
CC382532,Female,42,14,0,C1,S2,['P20'],['P13']
CC272723,Male,58,30,0,C2,S2,"['P12', 'P13']","['P8', 'P10']"
CC251459,Male,55,16,0,C2,S3,['P13'],['P8']
CC256062,Male,36,33,0,C2,S2,"['P12', 'P13']","['P1', 'P8']"
CC233679,Male,42,22,1,C2,S3,"['P16', 'P17', 'P21']","['P8', 'P12']"
CC383899,Male,27,12,0,C1,S3,['P17'],['P16']
CC282812,Male,31,13,0,C2,S3,['P13'],['P6']
CC387120,Male,27,12,0,C2,S2,['P17'],['P16']
CC315208,Male,59,12,0,C2,S2,"['P13', 'P17', 'P19']","['P9', 'P12']"
CC285872,Male,54,17,0,C1,S3,"['P8', 'P10', 'P12', 'P13']","['P4', 'P6', 'P7']"
CC368511,Male,27,17,0,C2,S2,"['P13', 'P21']",['P12']
CC383416,Male,34,12,0,C1,S3,"['P16', 'P21']","['P4', 'P10']"
CC381254,Female,26,13,0,C1,S1,['P20'],['P16']
CC308894,Female,55,10,0,C2,S2,['P16'],['P8']
CC287004,Male,46,13,0,C1,S3,"['P16', 'P21']",['P8']
CC264314,Female,33,15,0,C2,S2,['P13'],['P6']
CC217869,Female,57,45,1,C2,S2,"['P13', 'P17']","['P8', 'P12']"
CC283300,Male,29,12,0,C2,S1,['P16'],['P8']
CC299011,Male,56,13,1,C2,S3,"['P13', 'P17', 'P21']","['P8', 'P9']"
CC271543,Female,37,54,1,C1,S2,['P13'],['P8']
CC307128,Male,47,16,0,C2,S2,"['P16', 'P21']","['P8', 'P12']"
CC374826,Male,44,15,0,C1,S3,"['P12', 'P13']",['P4']
CC271069,Female,31,14,1,C1,S3,['P16'],['P6']
CC348957,Female,25,15,0,C2,S2,['P2'],['P00']
CC199691,Male,42,25,0,C2,S2,"['P8', 'P13']","['P3', 'P6']"
CC377696,Male,57,21,1,C1,S3,"['P16', 'P17']","['P4', 'P12']"
CC249127,Male,42,16,0,C1,S2,"['P16', 'P17']","['P8', 'P12']"
CC373971,Male,26,15,0,C2,S2,"['P16', 'P21']",['P12']
CC202629,Male,26,23,0,C1,S3,['P13'],['P3']
CC394015,Male,25,10,0,C1,S3,['P13'],['P1']
CC202695,Male,54,34,0,C2,S3,"['P13', 'P19', 'P20']","['P3', 'P8']"
CC394609,Male,28,27,0,C2,S2,['P13'],['P00']
CC388006,Male,49,20,0,C2,S3,['P21'],['P16']
CC205250,Male,35,34,1,C2,S3,"['P8', 'P13']",['P3']
CC393281,Female,35,12,1,C2,S2,['P13'],['P00']
CC324751,Male,30,13,0,C1,S1,['P2'],['P00']
CC394424,Male,46,23,0,C1,S1,['P16'],['P00']
CC393570,Male,37,34,1,C2,S2,['P13'],['P00']
CC251681,Female,31,15,0,C2,S3,"['P12', 'P16', 'P19']","['P8', 'P9']"
CC374731,Male,43,14,0,C2,S3,"['P17', 'P20']",['P16']
